employee_id,employee_name,department,designation,grade,location,manager_name,is_manager,is_fresher,total_prior_exp_years,current_tenure_years,employee_scd_version,completeness_rate,effectiveness_score,engagement_score,skill_gap_index,verified_certs,eng_sig_completion_rate,eng_sig_pass_rate,eng_sig_avg_score,eng_sig_feedback,eng_sig_speed,total_courses,completed_courses,passed_courses,avg_learning_days,avg_days_to_complete,skills,skill_categories,distinct_skill_count,ready_skill_count,certifications,cert_vendors,total_certs,verified_cert_count,completed_course_ids,completed_course_domains,is_first_time_voucher,voucher_eligibility,agent_context_text,_view_refreshed_ts
E10328,Shruti Gupta,Enterprise Applications,Trainee,P1,Chennai,Rohan Joshi,false,true,0.54,3.24,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Retail Insights,Domain / Industry,1,1,None,None,0,0,None,None,true,Not Eligible,"Shruti Gupta (E10328) is a Trainee in Enterprise Applications at grade P1, reporting to Rohan Joshi. Tenure: 3.2 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Retail Insights. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10251,Shruti Iyer,Data Engineering,Data Engineer,P1,Pune,Amit Desai,false,false,2.04,4.93,1,100.00,93,79.35,100.00,1,100.00,100.00,93,0,57.5,1,1,1,605,26,None,None,0,0,Azure OpenAI Architect Certification,Microsoft,1,1,C1251_MS,Microsoft / Office,true,100% Free — First Timer,"Shruti Iyer (E10251) is a Data Engineer in Data Engineering at grade P1, reporting to Amit Desai. Tenure: 4.9 yrs. Completed 1/1 courses. Effectiveness score: 93.0/100. Engagement score: 79.35/100 (completion=100.00%, pass=100.00%, score=93.0, feedback=0.0, speed=57.5). Skill gap index: 100.00%. Verified certs: 1. Skills: None. Certifications: Azure OpenAI Architect Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10481,Shruti Jain,Bi & Analytics,Senior Analyst,P2,Pune,Karan Gupta,false,false,5.04,7.89,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,NLP,Data & Analytics,1,1,None,None,0,0,None,None,true,Not Eligible,"Shruti Jain (E10481) is a Senior Analyst in Bi & Analytics at grade P2, reporting to Karan Gupta. Tenure: 7.9 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: NLP. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10022,Shruti Jain,Ai & Data Science,Senior Data Scientist,P2,Bangalore,Neha Singh,false,false,4.41,8.05,1,50.00,92,58.4,0.00,2,50.00,50.00,46,98,70,4,2,2,59,25,Python,Programming,1,1,"Advanced Machine Learning Azure Certification, Delta Lake Core Certification","Databricks, Microsoft",2,2,C1271_MS,Microsoft / Office,true,100% Free — First Timer,"Shruti Jain (E10022) is a Senior Data Scientist in Ai & Data Science at grade P2, reporting to Neha Singh. Tenure: 8.1 yrs. Completed 2/4 courses. Effectiveness score: 92.0/100. Engagement score: 58.4/100 (completion=50.00%, pass=50.00%, score=46.0, feedback=98.0, speed=70.0). Skill gap index: 0.00%. Verified certs: 2. Skills: Python. Certifications: Advanced Machine Learning Azure Certification, Delta Lake Core Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10060,Shruti Joshi,Data Engineering,Senior Data Engineer,P2,Mumbai,Amit Desai,false,false,4.04,7.74,1,50.00,78,49.9,0.00,2,50.00,50.00,39,82,23,4,2,2,148,26,Delta Lake,Data & Analytics,1,1,"Azure Synapse Analytics Certification, Databricks Lakehouse Fundamentals Certification","Microsoft, Databricks",2,2,C1161_MS,Microsoft / Office,true,100% Free — First Timer,"Shruti Joshi (E10060) is a Senior Data Engineer in Data Engineering at grade P2, reporting to Amit Desai. Tenure: 7.7 yrs. Completed 2/4 courses. Effectiveness score: 78.0/100. Engagement score: 49.9/100 (completion=50.00%, pass=50.00%, score=39.0, feedback=82.0, speed=23.0). Skill gap index: 0.00%. Verified certs: 2. Skills: Delta Lake. Certifications: Azure Synapse Analytics Certification, Databricks Lakehouse Fundamentals Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10098,Shruti Mishra,Cloud & Platform,Trainee,P1,Chennai,Vikram Rao,false,true,0.45,3,1,75.00,88.67,69.55,0.00,2,75.00,75.00,66.5,84,24,4,3,3,169.67,20.67,Azure,Cloud & DevOps,1,1,"Enterprise Agile Frameworks Certificate, Databricks SQL Certification","Coursera, Databricks",2,2,"C1401_CR, C1031_DB","Data & BI, Core / Compliance",true,100% Free — First Timer,"Shruti Mishra (E10098) is a Trainee in Cloud & Platform at grade P1, reporting to Vikram Rao. Tenure: 3.0 yrs. Completed 3/4 courses. Effectiveness score: 88.67/100. Engagement score: 69.55/100 (completion=75.00%, pass=75.00%, score=66.5, feedback=84.0, speed=24.0). Skill gap index: 0.00%. Verified certs: 2. Skills: Azure. Certifications: Enterprise Agile Frameworks Certificate, Databricks SQL Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10289,Shruti Pandey,Ai & Data Science,Data Scientist,P1,Bangalore,Neha Singh,false,false,2.04,5.02,1,100.00,89,74.7,0.00,0,100.00,100.00,89,0,19,1,1,1,697,21,NLP,Data & Analytics,1,1,Azure Data Fundamentals DP-900,Microsoft,1,0,C1151_MS,Microsoft / Office,true,100% Free — First Timer,"Shruti Pandey (E10289) is a Data Scientist in Ai & Data Science at grade P1, reporting to Neha Singh. Tenure: 5.0 yrs. Completed 1/1 courses. Effectiveness score: 89.0/100. Engagement score: 74.7/100 (completion=100.00%, pass=100.00%, score=89.0, feedback=0.0, speed=19.0). Skill gap index: 0.00%. Verified certs: 0. Skills: NLP. Certifications: Azure Data Fundamentals DP-900. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10136,Shruti Patel,Domain Consulting,Consultant,P1,Pune,Meera Reddy,false,false,2.04,4.08,1,100.00,86,86.35,0.00,1,100.00,100.00,86,90,6.5,2,2,2,327,20,Retail Insights,Domain / Industry,1,1,Databricks Lakehouse Fundamentals Certification,Databricks,1,1,C1001_DB,Data & BI,true,100% Free — First Timer,"Shruti Patel (E10136) is a Consultant in Domain Consulting at grade P1, reporting to Meera Reddy. Tenure: 4.1 yrs. Completed 2/2 courses. Effectiveness score: 86.0/100. Engagement score: 86.35/100 (completion=100.00%, pass=100.00%, score=86.0, feedback=90.0, speed=6.5). Skill gap index: 0.00%. Verified certs: 1. Skills: Retail Insights. Certifications: Databricks Lakehouse Fundamentals Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10443,Shruti Pillai,Domain Consulting,Senior Consultant,P2,Chennai,Meera Reddy,false,false,5.04,7.72,1,0.00,0,0,100.00,0,0.00,0.00,0,0,0,0,0,0,0,0,None,None,0,0,None,None,0,0,None,None,true,Not Eligible,"Shruti Pillai (E10443) is a Senior Consultant in Domain Consulting at grade P2, reporting to Meera Reddy. Tenure: 7.7 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 100.00%. Verified certs: 0. Skills: None. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10213,Shruti Shah,Digital Engineering,Software Engineer,P1,Chennai,Anjali Patel,false,false,2.04,3.81,1,100.00,81,76,100.00,1,100.00,100.00,81,0,48,1,1,1,516,26,None,None,0,0,Cloud Native Architecture Certificate,Coursera,1,1,C1401_CR,Core / Compliance,true,100% Free — First Timer,"Shruti Shah (E10213) is a Software Engineer in Digital Engineering at grade P1, reporting to Anjali Patel. Tenure: 3.8 yrs. Completed 1/1 courses. Effectiveness score: 81.0/100. Engagement score: 76.0/100 (completion=100.00%, pass=100.00%, score=81.0, feedback=0.0, speed=48.0). Skill gap index: 100.00%. Verified certs: 1. Skills: None. Certifications: Cloud Native Architecture Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10405,Shruti Sharma,Cloud & Platform,Cloud Engineer,P1,Bangalore,Vikram Rao,false,false,2,4.57,1,0.00,0,0,100.00,0,0.00,0.00,0,0,0,0,0,0,0,0,None,None,0,0,None,None,0,0,None,None,true,Not Eligible,"Shruti Sharma (E10405) is a Cloud Engineer in Cloud & Platform at grade P1, reporting to Vikram Rao. Tenure: 4.6 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 100.00%. Verified certs: 0. Skills: None. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10174,Shruti Yadav,Bi & Analytics,Analyst,P1,Bangalore,Karan Gupta,false,false,2.01,4.05,1,100.00,78,74.6,100.00,1,100.00,100.00,78,0,40,1,1,1,423,25,Tableau,Visualization & BI,1,0,Enterprise Agile Frameworks Certificate,Coursera,1,1,C1431_CR,Core / Compliance,true,100% Free — First Timer,"Shruti Yadav (E10174) is a Analyst in Bi & Analytics at grade P1, reporting to Karan Gupta. Tenure: 4.1 yrs. Completed 1/1 courses. Effectiveness score: 78.0/100. Engagement score: 74.6/100 (completion=100.00%, pass=100.00%, score=78.0, feedback=0.0, speed=40.0). Skill gap index: 100.00%. Verified certs: 1. Skills: Tableau. Certifications: Enterprise Agile Frameworks Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10231,Sneha Banerjee,Enterprise Applications,Trainee,P1,Chennai,Rohan Joshi,false,true,0.54,2.91,1,100.00,83,77.85,0.00,1,100.00,100.00,83,0,62.5,1,1,1,560,24,Power Apps,Visualization & BI,1,1,Azure OpenAI Architect Certification,Microsoft,1,1,C1251_MS,Microsoft / Office,true,100% Free — First Timer,"Sneha Banerjee (E10231) is a Trainee in Enterprise Applications at grade P1, reporting to Rohan Joshi. Tenure: 2.9 yrs. Completed 1/1 courses. Effectiveness score: 83.0/100. Engagement score: 77.85/100 (completion=100.00%, pass=100.00%, score=83.0, feedback=0.0, speed=62.5). Skill gap index: 0.00%. Verified certs: 1. Skills: Power Apps. Certifications: Azure OpenAI Architect Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10040,Sneha Chatterjee,Digital Engineering,Lead Engineer,P2,Mumbai,Anjali Patel,false,false,5.16,7.53,1,50.00,83,52,0.00,2,50.00,50.00,41.5,76,48,4,2,2,101,26,Full Stack,Programming,1,1,"Cloud Native Architecture Certificate, Databricks Lakehouse Fundamentals Certification","Databricks, Coursera",2,2,C1401_CR,Core / Compliance,true,100% Free — First Timer,"Sneha Chatterjee (E10040) is a Lead Engineer in Digital Engineering at grade P2, reporting to Anjali Patel. Tenure: 7.5 yrs. Completed 2/4 courses. Effectiveness score: 83.0/100. Engagement score: 52.0/100 (completion=50.00%, pass=50.00%, score=41.5, feedback=76.0, speed=48.0). Skill gap index: 0.00%. Verified certs: 2. Skills: Full Stack. Certifications: Cloud Native Architecture Certificate, Databricks Lakehouse Fundamentals Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10423,Sneha Das,Digital Engineering,Lead Engineer,P2,Bangalore,Anjali Patel,false,false,5.04,8.02,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Power Apps,Visualization & BI,1,1,None,None,0,0,None,None,true,Not Eligible,"Sneha Das (E10423) is a Lead Engineer in Digital Engineering at grade P2, reporting to Anjali Patel. Tenure: 8.0 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Power Apps. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10154,Sneha Dubey,Data Engineering,Data Engineer,P1,Pune,Amit Desai,false,false,2.04,4.51,1,100.00,88,90.55,100.00,1,100.00,100.00,88,92,41.5,2,2,2,378,24,Databricks,Data & Analytics,1,0,Enterprise Agile Frameworks Certificate,Coursera,1,1,C1431_CR,Core / Compliance,true,100% Free — First Timer,"Sneha Dubey (E10154) is a Data Engineer in Data Engineering at grade P1, reporting to Amit Desai. Tenure: 4.5 yrs. Completed 2/2 courses. Effectiveness score: 88.0/100. Engagement score: 90.55/100 (completion=100.00%, pass=100.00%, score=88.0, feedback=92.0, speed=41.5). Skill gap index: 100.00%. Verified certs: 1. Skills: Databricks. Certifications: Enterprise Agile Frameworks Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10461,Sneha Gupta,Data Engineering,Data Engineer,P1,Chennai,Amit Desai,false,false,2.04,4.25,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Power BI,Visualization & BI,1,1,None,None,0,0,None,None,true,Not Eligible,"Sneha Gupta (E10461) is a Data Engineer in Data Engineering at grade P1, reporting to Amit Desai. Tenure: 4.3 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Power BI. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10002,Sneha Iyer,Data Engineering,Lead Data Engineer,P2,Bangalore,Amit Desai,false,false,5.08,9.23,1,50.00,92,50.7,0.00,2,50.00,50.00,46,84,14,4,2,2,13,9,Databricks,Data & Analytics,1,1,"PySpark Basic Certification, Databricks Lakehouse Fundamentals Certification",Databricks,2,2,C1002_DB,Data & BI,true,100% Free — First Timer,"Sneha Iyer (E10002) is a Lead Data Engineer in Data Engineering at grade P2, reporting to Amit Desai. Tenure: 9.2 yrs. Completed 2/4 courses. Effectiveness score: 92.0/100. Engagement score: 50.7/100 (completion=50.00%, pass=50.00%, score=46.0, feedback=84.0, speed=14.0). Skill gap index: 0.00%. Verified certs: 2. Skills: Databricks. Certifications: PySpark Basic Certification, Databricks Lakehouse Fundamentals Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10078,Sneha Mehta,Bi & Analytics,Analyst,P1,Mumbai,Karan Gupta,false,false,2,4.23,1,50.00,93,49.65,100.00,2,50.00,50.00,46.5,82,5.5,4,2,2,189,19,Tableau,Visualization & BI,1,0,"Databricks SQL Certification, Enterprise Agile Frameworks Certificate","Coursera, Databricks",2,2,C1031_DB,Data & BI,true,100% Free — First Timer,"Sneha Mehta (E10078) is a Analyst in Bi & Analytics at grade P1, reporting to Karan Gupta. Tenure: 4.2 yrs. Completed 2/4 courses. Effectiveness score: 93.0/100. Engagement score: 49.65/100 (completion=50.00%, pass=50.00%, score=46.5, feedback=82.0, speed=5.5). Skill gap index: 100.00%. Verified certs: 2. Skills: Tableau. Certifications: Databricks SQL Certification, Enterprise Agile Frameworks Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10308,Sneha Menon,Cloud & Platform,Cloud Engineer,P1,Bangalore,Vikram Rao,false,false,2,4.57,1,0.00,0,0,100.00,0,0.00,0.00,0,0,0,0,0,0,0,0,React,Programming,1,0,None,None,0,0,None,None,true,Not Eligible,"Sneha Menon (E10308) is a Cloud Engineer in Cloud & Platform at grade P1, reporting to Vikram Rao. Tenure: 4.6 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 100.00%. Verified certs: 0. Skills: React. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10116,Sneha Nair,Digital Engineering,Software Engineer,P1,Chennai,Anjali Patel,false,false,2.04,3.58,1,100.00,90,86.8,100.00,1,100.00,100.00,90,88,6,2,2,2,281,21,React,Programming,1,0,Databricks Lakehouse Fundamentals Certification,Databricks,1,1,C1001_DB,Data & BI,true,100% Free — First Timer,"Sneha Nair (E10116) is a Software Engineer in Digital Engineering at grade P1, reporting to Anjali Patel. Tenure: 3.6 yrs. Completed 2/2 courses. Effectiveness score: 90.0/100. Engagement score: 86.8/100 (completion=100.00%, pass=100.00%, score=90.0, feedback=88.0, speed=6.0). Skill gap index: 100.00%. Verified certs: 1. Skills: React. Certifications: Databricks Lakehouse Fundamentals Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10384,Sneha Rao,Bi & Analytics,Senior Analyst,P2,Pune,Karan Gupta,false,false,5.04,7.89,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Machine Learning,Data & Analytics,1,1,None,None,0,0,None,None,true,Not Eligible,"Sneha Rao (E10384) is a Senior Analyst in Bi & Analytics at grade P2, reporting to Karan Gupta. Tenure: 7.9 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Machine Learning. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10192,Sneha Reddy,Ai & Data Science,Data Scientist,P1,Bangalore,Neha Singh,false,false,2.04,4.69,1,100.00,77,74.4,0.00,1,100.00,100.00,77,0,40,1,1,1,467,25,Machine Learning,Data & Analytics,1,1,Azure Cloud Administration Certification,Microsoft,1,1,C1201_MS,Microsoft / Office,true,100% Free — First Timer,"Sneha Reddy (E10192) is a Data Scientist in Ai & Data Science at grade P1, reporting to Neha Singh. Tenure: 4.7 yrs. Completed 1/1 courses. Effectiveness score: 77.0/100. Engagement score: 74.4/100 (completion=100.00%, pass=100.00%, score=77.0, feedback=0.0, speed=40.0). Skill gap index: 0.00%. Verified certs: 1. Skills: Machine Learning. Certifications: Azure Cloud Administration Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10269,Sneha Sharma,Data Engineering,Data Engineer,P1,Pune,Amit Desai,false,false,2,6.4,1,100.00,92,74.95,0.00,1,100.00,100.00,92,0,15.5,1,1,1,649,26,Power BI,Visualization & BI,1,1,Azure Data Fundamentals DP-900,Microsoft,1,1,C1151_MS,Microsoft / Office,true,100% Free — First Timer,"Sneha Sharma (E10269) is a Data Engineer in Data Engineering at grade P1, reporting to Amit Desai. Tenure: 6.4 yrs. Completed 1/1 courses. Effectiveness score: 92.0/100. Engagement score: 74.95/100 (completion=100.00%, pass=100.00%, score=92.0, feedback=0.0, speed=15.5). Skill gap index: 0.00%. Verified certs: 1. Skills: Power BI. Certifications: Azure Data Fundamentals DP-900. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10346,Sneha Tiwari,Domain Consulting,Senior Consultant,P2,Chennai,Meera Reddy,false,false,5.04,7.72,1,0.00,0,0,100.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Databricks,Data & Analytics,1,0,None,None,0,0,None,None,true,Not Eligible,"Sneha Tiwari (E10346) is a Senior Consultant in Domain Consulting at grade P2, reporting to Meera Reddy. Tenure: 7.7 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 100.00%. Verified certs: 0. Skills: Databricks. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
